browser,browser_version,city,commentId,commentMessage,contentId,contentName,contentType,created,currentSpaceId,current_url,device,distinct_id,errorStateCode,event,event_1,feedItemActorId,feedItemActorType,feedItemDescription,feedItemId,feedItemTargetType,feedItemTargetTypeId,feedItemVerbId,hasFinishedOnboarding,hasSetPassword,id,initial_referrer,initial_referring_domain,lib_version,mediaDescription,mediaProviderName,mediaProviderUrl,mediaTitle,mediaType,mediaUrl,mp_country_code,mp_lib,name,notificationActorId,notificationActorType,notificationDescription,notificationId,notificationTargetType,notificationTargetTypeId,notificationVerbId,os,path,postId,postMessage,referrer,referrer.1,referring_domain,region,screen,screen_height,screen_width,search,spaceId,space_1,time,time_1,title,topic,topicId,topicName,updatedAt,url,usingStandaloneApp,utmTargetURL,utm_medium,utm_source
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/persepsjon/feed,,569368472bea66f99e5af2a5,,Opened drop down menu for feed item,Opened drop down menu for feed item,569368472bea66f99e5af2a5,ETUser,"{'verb': {'verb': 'post', 'pastSimple': 'posted'}, 'actors': [{'phone': '46410822', 'id': '569368472bea66f99e5af2a5', 'createdAt': {}, 'displayName': 'Cecilie Asting', 'firstName': 'Cecilie', 'email': 'cecilie.asting@bi.no', 'hasFinishedOnboarding': True, 'hasSetPassword': True, '$$hashKey': 'object:910', 'lastName': 'Asting', 'updatedAt': {}}], 'target': {'id': '56936bd32bea66f99e5af2a7', 'title': 'ORG3402 Organisasjonsatferd og ledelse', 'displayName': 'ORG3402 Organisasjonsatferd og ledels', 'ownerId': '569368472bea66f99e5af2a5', 'rootId': '56936bd32bea66f99e5af2a7', 'article': 'a', 'topics': [{'id': '56937c2844594e24000d57cd', 'createdAt': {}, 'deletedAt': None, 'name': 'Beskjeder', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937c2844594e24000d57cc', 'slug': 'beskjeder', 'updatedAt': {}}, {'id': '56937c463844fb2600a93b27', 'createdAt': {}, 'deletedAt': None, 'name': 'Kursinformasjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937c463844fb2600a93b26', 'slug': 'kursinformasjon', 'updatedAt': {}}, {'id': '56937c5444594e24000d57d4', 'createdAt': {}, 'deletedAt': None, 'name': 'Organisasjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937c5444594e24000d57d3', 'slug': 'organisasjon', 'updatedAt': {}}, {'id': '56937c623844fb2600a93b2e', 'createdAt': {}, 'deletedAt': None, 'name': 'Motivasjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937c623844fb2600a93b2d', 'slug': 'motivasjon', 'updatedAt': {}}, {'id': '56937c7144594e24000d57db', 'createdAt': {}, 'deletedAt': None, 'name': 'Personlighet', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937c7144594e24000d57da', 'slug': 'personlighet', 'updatedAt': {}}, {'id': '56937ca93844fb2600a93b35', 'createdAt': {}, 'deletedAt': None, 'name': 'Persepsjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937ca93844fb2600a93b34', 'slug': 'persepsjon', 'updatedAt': {}}, {'id': '56937cb944594e24000d57e2', 'createdAt': {}, 'deletedAt': None, 'name': 'Beslutninger', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937cb944594e24000d57e1', 'slug': 'beslutninger', 'updatedAt': {}}, {'id': '56937cc83844fb2600a93b3c', 'createdAt': {}, 'deletedAt': None, 'name': 'Læring', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937cc83844fb2600a93b3b', 'slug': 'laering', 'updatedAt': {}}, {'id': '56937cda44594e24000d57e9', 'createdAt': {}, 'deletedAt': None, 'name': 'Emosjoner', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937cda44594e24000d57e8', 'slug': 'emosjoner', 'updatedAt': {}}, {'id': '56937ce73844fb2600a93b43', 'createdAt': {}, 'deletedAt': None, 'name': 'Kommunikasjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937ce73844fb2600a93b42', 'slug': 'kommunikasjon', 'updatedAt': {}}, {'id': '56937cfb44594e24000d57f0', 'createdAt': {}, 'deletedAt': None, 'name': 'Makt', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937cfb44594e24000d57ef', 'slug': 'makt', 'updatedAt': {}}, {'id': '56937d0b44594e24000d57f7', 'createdAt': {}, 'deletedAt': None, 'name': 'Ledereffektivitet', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937d0b44594e24000d57f6', 'slug': 'ledereffektivitet', 'updatedAt': {}}, {'id': '56937d1c3844fb2600a93b4a', 'createdAt': {}, 'deletedAt': None, 'name': 'Ledersituasjonen', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937d1c3844fb2600a93b49', 'slug': 'ledersituasjonen', 'updatedAt': {}}, {'id': '56937d2a44594e24000d57fe', 'createdAt': {}, 'deletedAt': None, 'name': 'Ledelse ved endringer', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937d2a44594e24000d57fd', 'slug': 'ledelse-ved-endringer', 'updatedAt': {}}, {'id': '56937d353844fb2600a93b51', 'createdAt': {}, 'deletedAt': None, 'name': 'Grupper og team', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937d353844fb2600a93b50', 'slug': 'grupper-og-team', 'updatedAt': {}}, {'id': '56937d4244594e24000d5805', 'createdAt': {}, 'deletedAt': None, 'name': 'Oppsummering', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937d4244594e24000d5804', 'slug': 'oppsummering', 'updatedAt': {}}, {'id': '5698cb3d99a81f24008da365', 'createdAt': {}, 'deletedAt': None, 'name': 'PILT', 'ownerId': '569368472bea66f99e5af2a5', 'revisionId': '5698cb3d99a81f24008da364', 'slug': 'pilt', 'updatedAt': {}}], 'preposition': 'in', 'noun': 'space'}, 'object': {'isAnnouncement': False, 'owner': {'id': '569368472bea66f99e5af2a5', 'lastName': 'Asting', 'firstName': 'Cecilie', 'email': 'cecilie.asting@bi.no'}, 'deletedAt': None, 'ownerId': '569368472bea66f99e5af2a5', 'medias': [], 'noun': 'post', 'commentThreadId': '56af1699225d4a75b20b3bbc', 'id': '56af16994377f52300234a9d', 'createdAt': '2016-02-01T09:26:01', 'displayName': 'Persepsjon', 'revisionId': '56af16994377f52300234a9c', 'updatedAt': '2016-02-01T09:26:01', 'article': 'a', 'session': {'permissions': {'canDelete': True, 'canUpdate': True}}, 'commentsCount': 0, 'topics': [{'id': '56937ca93844fb2600a93b35', 'createdAt': {}, 'deletedAt': None, 'name': 'Persepsjon', 'ownerId': '569377e344594e24000d57be', 'revisionId': '56937ca93844fb2600a93b34', 'slug': 'persepsjon', 'updatedAt': {}}], 'message': 'Persepsjon'}}",56af169a4377f52300234aa5,Space,56936bd32bea66f99e5af2a7,post,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454318830,2016-02-01 10:27:10,,persepsjon,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/persepsjon/feed,,569368472bea66f99e5af2a5,,Deleted post,Deleted post,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,56af16994377f52300234a9d,Persepsjon,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454318834,2016-02-01 10:27:14,,persepsjon,,,2016-01-11T14:50:00,,False,,,
Firefox,44.0,,,,,,,2016-01-10T21:05:41,56936bb72bea66f99e5af2a6,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,569368342bea66f99e5af2a4,,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed Page,Viewed feed/all,,,,,,,,True,True,569368342bea66f99e5af2a4,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,,,,Windows,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,,,feed,768,1366,,,KLS3551 Kulturledelse,1454410616,2016-02-02 11:56:56,Trive - Master anything,all,,,2016-01-11T15:07:23,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,False,,,
Firefox,44.0,,,,,,,2016-01-10T21:05:41,56936bb72bea66f99e5af2a6,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,,569368342bea66f99e5af2a4,,Logged in,Logged in,,,,,,,,True,True,569368342bea66f99e5af2a4,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,,feed,768,1366,,,KLS3551 Kulturledelse,1454410616,2016-02-02 11:56:56,,all,,,2016-01-11T15:07:23,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,,,,,Oslo County,feed,900,1600,,,MRK3480 Forbrukeratferd,1454421985,2016-02-02 15:06:25,Trive - Master anything,forbrukeratferd,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,feed,900,1600,,,MRK3480 Forbrukeratferd,1454421985,2016-02-02 15:06:25,,forbrukeratferd,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,,,,,Oslo County,feed,900,1600,,,MRK3480 Forbrukeratferd,1454421990,2016-02-02 15:06:30,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/forbrukeratferd/feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,feed,900,1600,,,MRK3480 Forbrukeratferd,1454421990,2016-02-02 15:06:30,,forbrukeratferd,5693c208d108fc24008de13b,"Beskjeder, kun fra Nina",2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/auth/login,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,,,,,,Windows,/auth/login,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454423361,2016-02-02 15:29:21,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/auth/login,,569368472bea66f99e5af2a5,,Viewed /auth/login Page,Viewed /auth/login Page,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/auth/login,,,,,,,,Windows,/auth/login,,,,,,Østfold,,768,1366,,,,1454423361,2016-02-02 15:29:21,Trive - Master anything,,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Logged in,Logged in,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454423362,2016-02-02 15:29:22,,all,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/auth/login,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,,,,,,Windows,/auth/login,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454426142,2016-02-02 16:15:42,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/auth/login,,569368472bea66f99e5af2a5,,Viewed /auth/login Page,Viewed /auth/login Page,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/auth/login,,,,,,,,Windows,/auth/login,,,,,,Østfold,,768,1366,,,,1454426142,2016-02-02 16:15:42,Trive - Master anything,,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Logged in,Logged in,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454426142,2016-02-02 16:15:42,,all,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Moss,56b0ba424377f52300235433,"Hei Ida,
Se på tabellen på side 67, der finner du en oversikt over de klassiske teoriene.
mvh
Cecilie",,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Created comment,Created comment,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,768,1366,,,ORG3402 Organisasjonsatferd og ledelse,1454426195,2016-02-02 16:16:35,,all,,,2016-01-11T14:50:00,,False,,,
Mobile Safari,,Oslo,,,,,,2016-01-10T21:05:41,56936bb72bea66f99e5af2a6,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,iPhone,569368342bea66f99e5af2a4,,Logged in,Logged in,,,,,,,,True,True,569368342bea66f99e5af2a4,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,iOS,,,,,,,Oslo County,feed,667,375,,,KLS3551 Kulturledelse,1454434733,2016-02-02 18:38:53,,all,,,2016-01-11T15:07:23,,True,,,
Mobile Safari,,Oslo,,,,,,2016-01-10T21:05:41,56936bb72bea66f99e5af2a6,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,iPhone,569368342bea66f99e5af2a4,,Viewed /spaces/56936bb72bea66f99e5af2a6/topics//feed Page,Viewed feed/all,,,,,,,,True,True,569368342bea66f99e5af2a4,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,,,,iOS,/spaces/56936bb72bea66f99e5af2a6/topics//feed,,,,,,Oslo County,feed,667,375,,,KLS3551 Kulturledelse,1454434733,2016-02-02 18:38:53,Trive - Master anything,all,,,2016-01-11T15:07:23,https://my.triveapp.com/spaces/56936bb72bea66f99e5af2a6/topics//feed,True,,,
Chrome,48.0,Moss,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Uploaded file,Uploaded file,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1454441970,2016-02-02 20:39:30,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Moss,,,,Funny-saying-night-before-the-exam-cartoon.jpg,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Created content,Created content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Østfold,feed,900,1600,,,MRK3480 Forbrukeratferd,1454441984,2016-02-02 20:39:44,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1454500439,2016-02-03 12:53:59,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1454500439,2016-02-03 12:53:59,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Sandvika,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Opened intercom,Opened intercom,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Akershus,feed,900,1600,,,MRK3480 Forbrukeratferd,1454500444,2016-02-03 12:54:04,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Logged in,Logged in,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516166,2016-02-03 17:16:06,,all,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,,,,,,Windows,/auth/login,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516166,2016-02-03 17:16:06,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Viewed /auth/login Page,Viewed /auth/login Page,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/auth/login,,,,,,,,Windows,/auth/login,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516166,2016-02-03 17:16:06,Trive - Master anything,all,,,2016-01-11T14:50:00,https://my.triveapp.com/auth/login,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Selected topic,Selected topic,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516176,2016-02-03 17:16:16,,all,56937c463844fb2600a93b27,Kursinformasjon,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed Page,Viewed feed/topic,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,,,,Windows,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516176,2016-02-03 17:16:16,Trive - Master anything,kursinformasjon,,,2016-01-11T14:50:00,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/contents/view Page,Viewed content/topic,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/contents/view,,,,,,,,Windows,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,,Oslo County,content,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516180,2016-02-03 17:16:20,Trive - Master anything,kursinformasjon,,,2016-01-11T14:50:00,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,False,,,
Chrome,48.0,Oslo,,,5694c5b58a8e712700a5a792,Pensum og tema for undervisning vår 2016 (003).doc,file,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/contents/view?contentId=5694c5b58a8e712700a5a792,,569368472bea66f99e5af2a5,,Viewed content,Viewed content,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,content,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454516181,2016-02-03 17:16:21,,kursinformasjon,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed Page,Viewed feed/topic,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,,,,Windows,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454520250,2016-02-03 18:24:10,Trive - Master anything,kursinformasjon,,,2016-01-11T14:50:00,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,569368472bea66f99e5af2a5,,Navigating to feed overview,Navigating to feed overview,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Oslo County,feed,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454520253,2016-02-03 18:24:13,,kursinformasjon,,,2016-01-11T14:50:00,,False,,,
Chrome,48.0,Oslo,,,,,,2016-01-10T21:05:41,56936bd32bea66f99e5af2a7,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,569368472bea66f99e5af2a5,,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/content Page,Viewed content/topic,,,,,,,,True,True,569368472bea66f99e5af2a5,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/content,,,,,,,,Windows,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,,Oslo County,content,900,1440,,,ORG3402 Organisasjonsatferd og ledelse,1454520257,2016-02-03 18:24:17,Trive - Master anything,kursinformasjon,,,2016-01-11T14:50:00,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,False,,,
